foundation	experiment_key	roi_folder	cams	channels	wavelengths_nm	file_exts	n_paths
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi2/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi2/scriptcheater					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi3/AFFFT					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi3/DSH1					5
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi3/Logs					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi3/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi3/scriptcheater					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi4/AFFFT					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi4/DSH1					5
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi4/Logs					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi4/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi4/scriptcheater					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi5/AFFFT					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi5/DSH1					5
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi5/Logs					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi5/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi5/scriptcheater					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi6/AFFFT					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi6/DSH1					5
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi6/Logs					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi6/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi6/scriptcheater					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi7/AFFFT					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi7/DSH1					5
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi7/Logs					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi7/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi7/scriptcheater					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1/AFFFT					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1/DSH1					5
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1/LVScripts					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1/Logs					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1/scriptcheater					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2/AFFFT					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2/DSH1					5
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2/Logs					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2/scriptcheater					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3/AFFFT					2
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3/DSH1					5
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3/Logs					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3/perf					1
Aang_Foundation	20250915_mem-mito	Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi1/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi1/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi1/LVScripts					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi1/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi1/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi1/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi2/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi2/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi2/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi2/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi2/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1/LVScripts					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi2/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi2/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi2/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi2/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi2/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi1/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi1/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi1/LVScripts					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi1/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi1/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi1/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi2/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi2/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi2/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi2/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi2/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi3/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi3/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi3/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi3/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi3/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi4/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi4/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi4/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi4/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi4/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1/LVScripts					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1/scriptcheater					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi2/AFFFT					2
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi2/DSH1					5
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi2/Logs					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi2/perf					1
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi2/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1/LVScripts					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi2/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi2/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi2/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi2/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi2/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi3/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi3/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi3/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi3/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi3/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi5/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi5/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi5/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi5/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi5/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi6/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi6/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi6/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi6/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi6/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1/LVScripts					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi1/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi1/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi1/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi1/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi1/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10/scriptcheater					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11/AFFFT					2
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11/DSH1					5
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11/Logs					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11/perf					1
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11/scriptcheater					2
